table,data
label,"{""concept_id"": ""colon"", ""signal_id"": ""sig_tone_dramatic"", ""signal_type"": ""textual_cue"", ""axis_value"": ""tone:dramatic"", ""description"": ""High-emphasis payload for fiction/voice."", ""detection_hint"": ""Punchy turns/cliffhangers."", ""false_positive_risks"": ""Melodrama by habit."", ""source_file"": ""Colon.md"", ""source_md5"": ""2d1d33c9e5b5b1e5d3c0ac6c74e42dc8"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""concept_id"": ""colon"", ""signal_id"": ""sig_pause"", ""signal_type"": ""structural_pattern"", ""axis_value"": ""pause"", ""description"": ""Colon creates harder pause than comma, softer than period."", ""detection_hint"": ""Use when you want ‘decisive continuation.’"", ""false_positive_risks"": ""Misused where a dash/semicolon is fitter."", ""source_file"": ""Colon.md"", ""source_md5"": ""2d1d33c9e5b5b1e5d3c0ac6c74e42dc8"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""concept_id"": ""colon"", ""error_id"": ""left_not_independent"", ""description"": ""Left side isn’t a full clause before the colon."", ""fixit"": ""Rewrite left to be an IC or remove the colon."", ""example_fix"": ""‘The reasons are: courage, patience…’ → ‘We had three reasons: courage, patience…’"", ""source_file"": ""Colon.md"", ""source_md5"": ""2d1d33c9e5b5b1e5d3c0ac6c74e42dc8"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""concept_id"": ""colon"", ""error_id"": ""weak_payload"", ""description"": ""Right side doesn’t deliver (repeats or undercuts)."", ""fixit"": ""Upgrade payload to clarify/define/reveal something new."", ""example_fix"": ""‘Here’s the truth: the truth.’ → give actual content."", ""source_file"": ""Colon.md"", ""source_md5"": ""2d1d33c9e5b5b1e5d3c0ac6c74e42dc8"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""concept_id"": ""colon"", ""error_id"": ""list_miswire"", ""description"": ""Colon used directly before a list that’s the object of a verb/preposition."", ""fixit"": ""Restructure to set up the list with an IC."", ""example_fix"": ""‘We packed: boots, rope…’ → ‘We packed the essentials: boots, rope…’"", ""source_file"": ""Colon.md"", ""source_md5"": ""2d1d33c9e5b5b1e5d3c0ac6c74e42dc8"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""concept_id"": ""colon"", ""error_id"": ""overuse"", ""description"": ""Colons in every other sentence; tone becomes mannered."", ""fixit"": ""Use sparingly; vary with dash/semicolon/period."", ""example_fix"": ""Swap some for other structures."", ""source_file"": ""Colon.md"", ""source_md5"": ""2d1d33c9e5b5b1e5d3c0ac6c74e42dc8"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""concept_id"": ""colon"", ""error_id"": ""spacing_caps"", ""description"": ""Inconsistent spacing/capitalization after colon."", ""fixit"": ""Follow house style (often one space; cap if full sentence per style)."", ""example_fix"": ""Mixed styles inside a document."", ""source_file"": ""Colon.md"", ""source_md5"": ""2d1d33c9e5b5b1e5d3c0ac6c74e42dc8"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""blueprint_id"": ""bp_colon_deploy"", ""concept_id"": ""colon"", ""cognitive_goal"": ""identify"", ""task_type"": ""classify"", ""prompt_template"": ""Given sentences, decide if a colon is warranted and label the use (list/explanation/definition/quotation/emphasis)."", ""expected_features"": ""Correct decisions; correct use labels; independence rule respected."", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""All correct + independence tests explained"", ""Meets"": ""Mostly correct"", ""Developing"": ""Frequent mislabels""}, ""distractor_strategy"": ""Bait with verbs like ‘are/include’ before lists."", ""hint_steps"": ""1) Test left side as IC 2) Choose use 3) Check payload strength"", ""variation_axes"": ""use"", ""difficulty"": 2, ""source_file"": ""Colon.md"", ""source_md5"": ""2d1d33c9e5b5b1e5d3c0ac6c74e42dc8"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""blueprint_id"": ""bp_colon_rewrite"", ""concept_id"": ""colon"", ""cognitive_goal"": ""revise"", ""task_type"": ""transform"", ""prompt_template"": ""Replace weak commas/dashes with colons where emphasis or clarity improves; remove misused colons."", ""expected_features"": ""Edits raise clarity/emphasis and follow the rule."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Sharper rhythm + zero misuses"", ""Meets"": ""Mostly improved"", ""Developing"": ""Style noise or new errors""}, ""distractor_strategy"": ""Over-colonization."", ""hint_steps"": ""1) Identify promise 2) Upgrade payload 3) Rebalance frequency"", ""variation_axes"": ""tone|pause"", ""difficulty"": 2, ""source_file"": ""Colon.md"", ""source_md5"": ""2d1d33c9e5b5b1e5d3c0ac6c74e42dc8"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""blueprint_id"": ""bp_colon_payload"", ""concept_id"": ""colon"", ""cognitive_goal"": ""compose"", ""task_type"": ""generate"", ""prompt_template"": ""Write setups that earn a colon, then craft strong payloads (one-word hammer / definition / expansion)."", ""expected_features"": ""Payloads deliver new info; spotlight lands cleanly."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Memorable payloads; clean setups"", ""Meets"": ""Solid but safe"", ""Developing"": ""Repetition/waffle""}, ""distractor_strategy"": ""Trivial payloads."", ""hint_steps"": ""1) Draft IC 2) Choose form 3) Stress-test by reading left alone"", ""variation_axes"": ""scope|use|tone"", ""difficulty"": 3, ""source_file"": ""Colon.md"", ""source_md5"": ""2d1d33c9e5b5b1e5d3c0ac6c74e42dc8"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""example_id"": ""ex_colon_list"", ""concept_id"": ""colon"", ""axis_value"": ""use:list"", ""text"": ""‘Bring these items: water, boots, rope.’"", ""label"": ""strong"", ""source_file"": ""Colon.md"", ""source_md5"": ""2d1d33c9e5b5b1e5d3c0ac6c74e42dc8"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""example_id"": ""ex_colon_explain"", ""concept_id"": ""colon"", ""axis_value"": ""use:explanation"", ""text"": ""‘She made her choice: she couldn’t betray herself.’"", ""label"": ""strong"", ""source_file"": ""Colon.md"", ""source_md5"": ""2d1d33c9e5b5b1e5d3c0ac6c74e42dc8"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""example_id"": ""ex_colon_define"", ""concept_id"": ""colon"", ""axis_value"": ""use:definition"", ""text"": ""‘Freedom: the ability to choose your own path.’"", ""label"": ""strong"", ""source_file"": ""Colon.md"", ""source_md5"": ""2d1d33c9e5b5b1e5d3c0ac6c74e42dc8"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""example_id"": ""ex_colon_quote"", ""concept_id"": ""colon"", ""axis_value"": ""use:quotation"", ""text"": ""‘He repeated the line: “This is the way.”’"", ""label"": ""strong"", ""source_file"": ""Colon.md"", ""source_md5"": ""2d1d33c9e5b5b1e5d3c0ac6c74e42dc8"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""example_id"": ""ex_colon_emph"", ""concept_id"": ""colon"", ""axis_value"": ""use:emphasis"", ""text"": ""‘There was only one way out: run.’"", ""label"": ""strong"", ""source_file"": ""Colon.md"", ""source_md5"": ""2d1d33c9e5b5b1e5d3c0ac6c74e42dc8"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""example_id"": ""ex_colon_bad_left"", ""concept_id"": ""colon"", ""axis_value"": ""use:—"", ""text"": ""‘The reasons are: courage, patience…’"", ""label"": ""weak"", ""source_file"": ""Colon.md"", ""source_md5"": ""2d1d33c9e5b5b1e5d3c0ac6c74e42dc8"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""example_id"": ""ex_colon_weak_payload"", ""concept_id"": ""colon"", ""axis_value"": ""use:—"", ""text"": ""‘Here’s the truth: the truth.’"", ""label"": ""weak"", ""source_file"": ""Colon.md"", ""source_md5"": ""2d1d33c9e5b5b1e5d3c0ac6c74e42dc8"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
