table,data
label,"{""concept_id"": ""interjection"", ""signal_id"": ""sig_control_partner_punct"", ""signal_type"": ""structural_pattern"", ""axis_value"": ""control:partner_punct"", ""description"": ""Comma/dash/ellipsis change breath (‘Hey, / Hey— / Hey…’)."", ""detection_hint"": ""Tune for heat and rhythm."", ""false_positive_risks"": ""Overuse, costume voice."", ""source_file"": ""Interjections.md"", ""source_md5"": ""ed538a7c22e075ae59ae31daddc58b54"", ""last_modified_iso"": ""2025-09-30T20:19:51.814047Z""}"
label,"{""concept_id"": ""interjection"", ""signal_id"": ""sig_control_backchannel"", ""signal_type"": ""structural_pattern"", ""axis_value"": ""control:backchannel"", ""description"": ""Coded forms ‘mm-hmm/uh-huh/uh-uh’. Choose correctly."", ""detection_hint"": ""Tune for heat and rhythm."", ""false_positive_risks"": ""Overuse, costume voice."", ""source_file"": ""Interjections.md"", ""source_md5"": ""ed538a7c22e075ae59ae31daddc58b54"", ""last_modified_iso"": ""2025-09-30T20:19:51.814047Z""}"
label,"{""concept_id"": ""interjection"", ""signal_id"": ""sig_control_redaction"", ""signal_type"": ""structural_pattern"", ""axis_value"": ""control:redaction"", ""description"": ""Tone filter via censorship (‘S—t.’ near kids)."", ""detection_hint"": ""Tune for heat and rhythm."", ""false_positive_risks"": ""Overuse, costume voice."", ""source_file"": ""Interjections.md"", ""source_md5"": ""ed538a7c22e075ae59ae31daddc58b54"", ""last_modified_iso"": ""2025-09-30T20:19:51.814047Z""}"
label,"{""concept_id"": ""interjection"", ""signal_id"": ""sig_placement_initial"", ""signal_type"": ""textual_cue"", ""axis_value"": ""placement:initial"", ""description"": ""placement ⇒ initial"", ""detection_hint"": ""Hear the breath; check tone fit."", ""false_positive_risks"": """", ""source_file"": ""Interjections.md"", ""source_md5"": ""ed538a7c22e075ae59ae31daddc58b54"", ""last_modified_iso"": ""2025-09-30T20:19:51.814047Z""}"
label,"{""concept_id"": ""interjection"", ""signal_id"": ""sig_placement_medial"", ""signal_type"": ""textual_cue"", ""axis_value"": ""placement:medial"", ""description"": ""placement ⇒ medial"", ""detection_hint"": ""Hear the breath; check tone fit."", ""false_positive_risks"": """", ""source_file"": ""Interjections.md"", ""source_md5"": ""ed538a7c22e075ae59ae31daddc58b54"", ""last_modified_iso"": ""2025-09-30T20:19:51.814047Z""}"
label,"{""concept_id"": ""interjection"", ""signal_id"": ""sig_placement_terminal"", ""signal_type"": ""textual_cue"", ""axis_value"": ""placement:terminal"", ""description"": ""placement ⇒ terminal"", ""detection_hint"": ""Hear the breath; check tone fit."", ""false_positive_risks"": """", ""source_file"": ""Interjections.md"", ""source_md5"": ""ed538a7c22e075ae59ae31daddc58b54"", ""last_modified_iso"": ""2025-09-30T20:19:51.814047Z""}"
label,"{""concept_id"": ""interjection"", ""signal_id"": ""sig_register_plain"", ""signal_type"": ""textual_cue"", ""axis_value"": ""register:plain"", ""description"": ""register ⇒ plain"", ""detection_hint"": ""Hear the breath; check tone fit."", ""false_positive_risks"": """", ""source_file"": ""Interjections.md"", ""source_md5"": ""ed538a7c22e075ae59ae31daddc58b54"", ""last_modified_iso"": ""2025-09-30T20:19:51.814047Z""}"
label,"{""concept_id"": ""interjection"", ""signal_id"": ""sig_register_elevated"", ""signal_type"": ""textual_cue"", ""axis_value"": ""register:elevated"", ""description"": ""register ⇒ elevated"", ""detection_hint"": ""Hear the breath; check tone fit."", ""false_positive_risks"": """", ""source_file"": ""Interjections.md"", ""source_md5"": ""ed538a7c22e075ae59ae31daddc58b54"", ""last_modified_iso"": ""2025-09-30T20:19:51.814047Z""}"
label,"{""concept_id"": ""interjection"", ""signal_id"": ""sig_frequency_sparse"", ""signal_type"": ""textual_cue"", ""axis_value"": ""frequency:sparse"", ""description"": ""frequency ⇒ sparse"", ""detection_hint"": ""Hear the breath; check tone fit."", ""false_positive_risks"": """", ""source_file"": ""Interjections.md"", ""source_md5"": ""ed538a7c22e075ae59ae31daddc58b54"", ""last_modified_iso"": ""2025-09-30T20:19:51.814047Z""}"
label,"{""concept_id"": ""interjection"", ""signal_id"": ""sig_frequency_mouthy"", ""signal_type"": ""textual_cue"", ""axis_value"": ""frequency:mouthy"", ""description"": ""frequency ⇒ mouthy"", ""detection_hint"": ""Hear the breath; check tone fit."", ""false_positive_risks"": """", ""source_file"": ""Interjections.md"", ""source_md5"": ""ed538a7c22e075ae59ae31daddc58b54"", ""last_modified_iso"": ""2025-09-30T20:19:51.814047Z""}"
label,"{""concept_id"": ""interjection"", ""error_id"": ""juvenile_tone"", ""description"": ""Too many interjections with no aim."", ""fixit"": ""Trim frequency; raise payload or cut."", ""source_file"": ""Interjections.md"", ""source_md5"": ""ed538a7c22e075ae59ae31daddc58b54"", ""last_modified_iso"": ""2025-09-30T20:19:51.814047Z""}"
label,"{""concept_id"": ""interjection"", ""error_id"": ""costume_dialect"", ""description"": ""Borrowed interjection outside the character’s voice/community."", ""fixit"": ""Swap to authentic register or remove."", ""source_file"": ""Interjections.md"", ""source_md5"": ""ed538a7c22e075ae59ae31daddc58b54"", ""last_modified_iso"": ""2025-09-30T20:19:51.814047Z""}"
label,"{""concept_id"": ""interjection"", ""error_id"": ""punct_temp_mismatch"", ""description"": ""Punctuation doesn’t match intended heat."", ""fixit"": ""Align punctuation/caps to target."", ""source_file"": ""Interjections.md"", ""source_md5"": ""ed538a7c22e075ae59ae31daddc58b54"", ""last_modified_iso"": ""2025-09-30T20:19:51.814047Z""}"
label,"{""blueprint_id"": ""bp_interj_heat_ladder"", ""concept_id"": ""interjection"", ""cognitive_goal"": ""identify"", ""task_type"": ""classify"", ""prompt_template"": ""Rate heat for given interjections in context; propose minimal punctuation edits."", ""expected_features"": ""Correct heat calls; fixes preserve voice."", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""Precise + justified"", ""Meets"": ""Mostly correct"", ""Developing"": ""Vague/incorrect""}, ""variation_axes"": ""function|control|placement"", ""difficulty"": 2, ""source_file"": ""Interjections.md"", ""source_md5"": ""ed538a7c22e075ae59ae31daddc58b54"", ""last_modified_iso"": ""2025-09-30T20:19:51.814047Z""}"
label,"{""blueprint_id"": ""bp_interj_voice_fit"", ""concept_id"": ""interjection"", ""cognitive_goal"": ""diagnose"", ""task_type"": ""spot_fix"", ""prompt_template"": ""Replace costume interjection with voice-true alternative."", ""expected_features"": ""Edits feel owned by the character/community."", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""Precise + justified"", ""Meets"": ""Mostly correct"", ""Developing"": ""Vague/incorrect""}, ""variation_axes"": ""function|control|placement"", ""difficulty"": 2, ""source_file"": ""Interjections.md"", ""source_md5"": ""ed538a7c22e075ae59ae31daddc58b54"", ""last_modified_iso"": ""2025-09-30T20:19:51.814047Z""}"
label,"{""blueprint_id"": ""bp_interj_rhythm"", ""concept_id"": ""interjection"", ""cognitive_goal"": ""revise"", ""task_type"": ""transform"", ""prompt_template"": ""Re-punctuate a passage to change breath (comma/dash/ellipsis) without changing words."", ""expected_features"": ""Rhythm change is audible and purposeful."", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""Precise + justified"", ""Meets"": ""Mostly correct"", ""Developing"": ""Vague/incorrect""}, ""variation_axes"": ""function|control|placement"", ""difficulty"": 3, ""source_file"": ""Interjections.md"", ""source_md5"": ""ed538a7c22e075ae59ae31daddc58b54"", ""last_modified_iso"": ""2025-09-30T20:19:51.814047Z""}"
