table,data
label,"{""concept_id"": ""voice_inside_out"", ""signal_id"": ""sig_pressure_point_shame"", ""signal_type"": ""structural_pattern"", ""axis_value"": ""pressure_point:shame"", ""description"": ""pressure_point ⇒ shame"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Voice Part 6.md"", ""source_md5"": ""97ddccc7f20af2bed025e6ebbf1f8bc0"", ""last_modified_iso"": ""2025-09-30T21:11:05.628623Z""}"
label,"{""concept_id"": ""voice_inside_out"", ""signal_id"": ""sig_plot_motion_poke"", ""signal_type"": ""textual_cue"", ""axis_value"": ""plot_motion:poke"", ""description"": ""plot_motion ⇒ poke"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Voice Part 6.md"", ""source_md5"": ""97ddccc7f20af2bed025e6ebbf1f8bc0"", ""last_modified_iso"": ""2025-09-30T21:11:05.628623Z""}"
label,"{""concept_id"": ""voice_inside_out"", ""signal_id"": ""sig_plot_motion_deny"", ""signal_type"": ""textual_cue"", ""axis_value"": ""plot_motion:deny"", ""description"": ""plot_motion ⇒ deny"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Voice Part 6.md"", ""source_md5"": ""97ddccc7f20af2bed025e6ebbf1f8bc0"", ""last_modified_iso"": ""2025-09-30T21:11:05.628623Z""}"
label,"{""concept_id"": ""voice_inside_out"", ""signal_id"": ""sig_plot_motion_heat"", ""signal_type"": ""textual_cue"", ""axis_value"": ""plot_motion:heat"", ""description"": ""plot_motion ⇒ heat"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Voice Part 6.md"", ""source_md5"": ""97ddccc7f20af2bed025e6ebbf1f8bc0"", ""last_modified_iso"": ""2025-09-30T21:11:05.628623Z""}"
label,"{""concept_id"": ""voice_inside_out"", ""signal_id"": ""sig_plot_motion_break"", ""signal_type"": ""textual_cue"", ""axis_value"": ""plot_motion:break"", ""description"": ""plot_motion ⇒ break"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Voice Part 6.md"", ""source_md5"": ""97ddccc7f20af2bed025e6ebbf1f8bc0"", ""last_modified_iso"": ""2025-09-30T21:11:05.628623Z""}"
label,"{""concept_id"": ""voice_inside_out"", ""signal_id"": ""sig_ending_truth_inevitable"", ""signal_type"": ""textual_cue"", ""axis_value"": ""ending_truth:inevitable"", ""description"": ""ending_truth ⇒ inevitable"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Voice Part 6.md"", ""source_md5"": ""97ddccc7f20af2bed025e6ebbf1f8bc0"", ""last_modified_iso"": ""2025-09-30T21:11:05.628623Z""}"
label,"{""concept_id"": ""voice_inside_out"", ""signal_id"": ""sig_ending_truth_merciful"", ""signal_type"": ""textual_cue"", ""axis_value"": ""ending_truth:merciful"", ""description"": ""ending_truth ⇒ merciful"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Voice Part 6.md"", ""source_md5"": ""97ddccc7f20af2bed025e6ebbf1f8bc0"", ""last_modified_iso"": ""2025-09-30T21:11:05.628623Z""}"
label,"{""concept_id"": ""voice_inside_out"", ""signal_id"": ""sig_ending_truth_cruel"", ""signal_type"": ""textual_cue"", ""axis_value"": ""ending_truth:cruel"", ""description"": ""ending_truth ⇒ cruel"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Voice Part 6.md"", ""source_md5"": ""97ddccc7f20af2bed025e6ebbf1f8bc0"", ""last_modified_iso"": ""2025-09-30T21:11:05.628623Z""}"
label,"{""concept_id"": ""voice_inside_out"", ""signal_id"": ""sig_ending_truth_ambiguous"", ""signal_type"": ""textual_cue"", ""axis_value"": ""ending_truth:ambiguous"", ""description"": ""ending_truth ⇒ ambiguous"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Voice Part 6.md"", ""source_md5"": ""97ddccc7f20af2bed025e6ebbf1f8bc0"", ""last_modified_iso"": ""2025-09-30T21:11:05.628623Z""}"
label,"{""blueprint_id"": ""bp_seed_first"", ""concept_id"": ""voice_inside_out"", ""cognitive_goal"": ""design"", ""task_type"": ""compose"", ""prompt_template"": ""Draft from a seed (image/line/vibe) and let rules emerge from your indulgence."", ""expected_features"": ""World rules visible; pressure creates motion."", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""Accurate + justified"", ""Meets"": ""Mostly correct"", ""Developing"": ""Vague/incorrect""}, ""variation_axes"": ""seed_type|world_rule_origin|pressure_point|plot_motion|ending_truth"", ""difficulty"": 2, ""source_file"": ""Voice Part 6.md"", ""source_md5"": ""97ddccc7f20af2bed025e6ebbf1f8bc0"", ""last_modified_iso"": ""2025-09-30T21:11:05.628623Z""}"
label,"{""blueprint_id"": ""bp_bruise_plot"", ""concept_id"": ""voice_inside_out"", ""cognitive_goal"": ""revise"", ""task_type"": ""transform"", ""prompt_template"": ""Resequence beats to feel like pressure accumulating rather than checklist plot."", ""expected_features"": ""Cause/pressure visible; tidy scaffolding gone."", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""Accurate + justified"", ""Meets"": ""Mostly correct"", ""Developing"": ""Vague/incorrect""}, ""variation_axes"": ""seed_type|world_rule_origin|pressure_point|plot_motion|ending_truth"", ""difficulty"": 2, ""source_file"": ""Voice Part 6.md"", ""source_md5"": ""97ddccc7f20af2bed025e6ebbf1f8bc0"", ""last_modified_iso"": ""2025-09-30T21:11:05.628623Z""}"
