table,data
label,"{""concept_id"": ""beats"", ""misconception_id"": ""overwritten_beats"", ""description"": ""Five sentences where five words would cut deeper."", ""tells"": ""Long verb chains; over-explained emotion."", ""likely_causes"": ""Fear the reader won’t ‘get it’."", ""corrective_feedback"": ""Compress to the hinge moment. Keep only what flips the state."", ""micro_drill"": ""Reduce a 4-line beat to 1–2 sharp sentences.""}"
label,"{""blueprint_id"": ""bp_beats_identify_function"", ""concept_id"": ""beats"", ""cognitive_goal"": ""identify"", ""task_type"": ""classify"", ""prompt_template"": ""Label each line as Action, Reaction, Decision, or Revelation and justify with one observable signal."", ""expected_features"": ""Correct function label; specific cue cited; causal or reframing effect named"", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""All labels correct with precise signals; notes causal chain or reframe."", ""Meets"": ""Mostly correct; basic justification."", ""Developing"": ""Labels or justifications off; no change identified.""}, ""distractor_strategy"": ""Include decorative motion and emotion labels without change."", ""hint_steps"": ""1) Underline the hinge word/action 2) Ask ‘Before→After?’ 3) Choose function"", ""variation_axes"": ""genre|pace|POV"", ""difficulty"": 2}"
label,"{""blueprint_id"": ""bp_beats_build_run"", ""concept_id"": ""beats"", ""cognitive_goal"": ""compose"", ""task_type"": ""order"", ""prompt_template"": ""Arrange the shuffled lines into a coherent beat run using Domino, Pressure Cooker, or Switcheroo pattern."", ""expected_features"": ""Causality or escalation present; clean flip or payoff; minimal filler"", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""Causal integrity + escalation + sharp switch."", ""Meets"": ""Readable sequence with some cause/effect."", ""Developing"": ""List-like; little causality.""}, ""distractor_strategy"": ""Include lines that reset to zero or break causality."", ""hint_steps"": ""1) Find the trigger 2) Track cost 3) Place the flip/payoff"", ""variation_axes"": ""tension|genre"", ""difficulty"": 3}"
label,"{""blueprint_id"": ""bp_beats_fix_dead"", ""concept_id"": ""beats"", ""cognitive_goal"": ""revise"", ""task_type"": ""spot_fix"", ""prompt_template"": ""Replace decorative lines with beats that create visible change or cost."", ""expected_features"": ""Added consequence or choice; observable shift; concise language"", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Each fix adds a hinge and carries forward."", ""Meets"": ""Most fixes add some change."", ""Developing"": ""Changes remain decorative.""}, ""distractor_strategy"": ""Decorative gestures and abstract labels."", ""hint_steps"": ""1) Name the missing change 2) Add cost or choice 3) Cut leftovers"", ""variation_axes"": ""stakes|setting"", ""difficulty"": 2}"
label,"{""blueprint_id"": ""bp_beats_order_repair"", ""concept_id"": ""beats"", ""cognitive_goal"": ""diagnose"", ""task_type"": ""transform"", ""prompt_template"": ""Reorder a scrambled paragraph to restore Action→Reaction→Decision→Revelation flow."", ""expected_features"": ""Cause precedes effect; reaction grounded; decision alters options; revelation reframes"", ""scoring_method"": ""pattern"", ""rubric_levels"": {""Exceeds"": ""Clean causal chain with tight prose."", ""Meets"": ""Mostly causal; minor roughness."", ""Developing"": ""Cause/effect still muddled.""}, ""distractor_strategy"": ""Tempting but premature reactions or reveals."", ""hint_steps"": ""1) Identify trigger 2) Anchor body shift 3) Commit choice 4) Land the reframe"", ""variation_axes"": ""pace"", ""difficulty"": 2}"
label,"{""example_id"": ""ex_beats_1"", ""concept_id"": ""beats"", ""axis_value"": """", ""label"": ""strong"", ""text"": ""You knock. The door is already unlocked."", ""context_tags"": ""thriller|door"", ""source_file"": ""Beats come first.md"", ""source_md5"": ""2a9c2e02f60f80b85af7970197f0144b"", ""last_modified_iso"": ""2025-09-30T16:56:14.490488Z""}"
label,"{""example_id"": ""ex_beats_2"", ""concept_id"": ""beats"", ""axis_value"": """", ""label"": ""strong"", ""text"": ""You hand her the mug; your fingers stay."", ""context_tags"": ""romance|gesture"", ""source_file"": ""Beats come first.md"", ""source_md5"": ""2a9c2e02f60f80b85af7970197f0144b"", ""last_modified_iso"": ""2025-09-30T16:56:14.490488Z""}"
label,"{""example_id"": ""ex_beats_3"", ""concept_id"": ""beats"", ""axis_value"": """", ""label"": ""strong"", ""text"": ""He says, “Call it.” You count exits."", ""context_tags"": ""tension|coin_toss"", ""source_file"": ""Beats come first.md"", ""source_md5"": ""2a9c2e02f60f80b85af7970197f0144b"", ""last_modified_iso"": ""2025-09-30T16:56:14.490488Z""}"
label,"{""example_id"": ""ex_beats_4"", ""concept_id"": ""beats"", ""axis_value"": """", ""label"": ""strong"", ""text"": ""You slide the envelope across; you don’t let go."", ""context_tags"": ""negotiation"", ""source_file"": ""Beats come first.md"", ""source_md5"": ""2a9c2e02f60f80b85af7970197f0144b"", ""last_modified_iso"": ""2025-09-30T16:56:14.490488Z""}"
label,"{""example_id"": ""ex_beats_5"", ""concept_id"": ""beats"", ""axis_value"": """", ""label"": ""strong"", ""text"": ""You tuck the blanket; she says, “Don’t go.” … to the dog."", ""context_tags"": ""switcheroo|humor"", ""source_file"": ""Beats come first.md"", ""source_md5"": ""2a9c2e02f60f80b85af7970197f0144b"", ""last_modified_iso"": ""2025-09-30T16:56:14.490488Z""}"
label,"{""example_id"": ""ex_beats_weak_1"", ""concept_id"": ""beats"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""You sighed and looked out the window."", ""context_tags"": ""decorative"", ""source_file"": ""Beats come first.md"", ""source_md5"": ""2a9c2e02f60f80b85af7970197f0144b"", ""last_modified_iso"": ""2025-09-30T16:56:14.490488Z""}"
label,"{""example_id"": ""ex_beats_weak_2"", ""concept_id"": ""beats"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""You felt sad."", ""context_tags"": ""label"", ""source_file"": ""Beats come first.md"", ""source_md5"": ""2a9c2e02f60f80b85af7970197f0144b"", ""last_modified_iso"": ""2025-09-30T16:56:14.490488Z""}"
