table,data
label,"{""concept_id"": ""voice_decisions"", ""signal_id"": ""sig_apology_index_light"", ""signal_type"": ""structural_pattern"", ""axis_value"": ""apology_index:light"", ""description"": ""apology_index ⇒ light"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Voice Part 2.md"", ""source_md5"": ""c3d6ba8ebeefb2c551afe08cb508109c"", ""last_modified_iso"": ""2025-09-30T21:11:05.628623Z""}"
label,"{""concept_id"": ""voice_decisions"", ""signal_id"": ""sig_apology_index_heavy"", ""signal_type"": ""structural_pattern"", ""axis_value"": ""apology_index:heavy"", ""description"": ""apology_index ⇒ heavy"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Voice Part 2.md"", ""source_md5"": ""c3d6ba8ebeefb2c551afe08cb508109c"", ""last_modified_iso"": ""2025-09-30T21:11:05.628623Z""}"
label,"{""concept_id"": ""voice_decisions"", ""signal_id"": ""sig_example_modes_gonzo"", ""signal_type"": ""textual_cue"", ""axis_value"": ""example_modes:gonzo"", ""description"": ""example_modes ⇒ gonzo"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Voice Part 2.md"", ""source_md5"": ""c3d6ba8ebeefb2c551afe08cb508109c"", ""last_modified_iso"": ""2025-09-30T21:11:05.628623Z""}"
label,"{""concept_id"": ""voice_decisions"", ""signal_id"": ""sig_example_modes_dialect"", ""signal_type"": ""textual_cue"", ""axis_value"": ""example_modes:dialect"", ""description"": ""example_modes ⇒ dialect"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Voice Part 2.md"", ""source_md5"": ""c3d6ba8ebeefb2c551afe08cb508109c"", ""last_modified_iso"": ""2025-09-30T21:11:05.628623Z""}"
label,"{""concept_id"": ""voice_decisions"", ""signal_id"": ""sig_example_modes_mantra_minimal"", ""signal_type"": ""textual_cue"", ""axis_value"": ""example_modes:mantra_minimal"", ""description"": ""example_modes ⇒ mantra_minimal"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Voice Part 2.md"", ""source_md5"": ""c3d6ba8ebeefb2c551afe08cb508109c"", ""last_modified_iso"": ""2025-09-30T21:11:05.628623Z""}"
label,"{""concept_id"": ""voice_decisions"", ""signal_id"": ""sig_example_modes_introspective_plain"", ""signal_type"": ""textual_cue"", ""axis_value"": ""example_modes:introspective_plain"", ""description"": ""example_modes ⇒ introspective_plain"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Voice Part 2.md"", ""source_md5"": ""c3d6ba8ebeefb2c551afe08cb508109c"", ""last_modified_iso"": ""2025-09-30T21:11:05.628623Z""}"
label,"{""concept_id"": ""voice_decisions"", ""misconception_id"": ""apology_writing"", ""description"": ""Voice flattened to please imaginary markets"", ""tells"": """", ""likely_causes"": """", ""corrective_feedback"": """", ""micro_drill"": """", ""source_file"": ""Voice Part 2.md"", ""source_md5"": ""c3d6ba8ebeefb2c551afe08cb508109c"", ""last_modified_iso"": ""2025-09-30T21:11:05.628623Z""}"
label,"{""concept_id"": ""voice_decisions"", ""misconception_id"": ""style_costume"", ""description"": ""Confusing style tricks for voice decisions"", ""tells"": """", ""likely_causes"": """", ""corrective_feedback"": """", ""micro_drill"": """", ""source_file"": ""Voice Part 2.md"", ""source_md5"": ""c3d6ba8ebeefb2c551afe08cb508109c"", ""last_modified_iso"": ""2025-09-30T21:11:05.628623Z""}"
label,"{""blueprint_id"": ""bp_decision_map"", ""concept_id"": ""voice_decisions"", ""cognitive_goal"": ""analyze"", ""task_type"": ""order"", ""prompt_template"": ""Annotate a paragraph with every voice decision (choose/skip/move/breathe)."", ""expected_features"": ""Decisions surfaced; apology ticks identified."", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""Accurate + justified"", ""Meets"": ""Mostly correct"", ""Developing"": ""Vague/incorrect""}, ""variation_axes"": ""decision_level|market_pressure|apology_index|example_modes"", ""difficulty"": 2, ""source_file"": ""Voice Part 2.md"", ""source_md5"": ""c3d6ba8ebeefb2c551afe08cb508109c"", ""last_modified_iso"": ""2025-09-30T21:11:05.628623Z""}"
label,"{""blueprint_id"": ""bp_breathe_points"", ""concept_id"": ""voice_decisions"", ""cognitive_goal"": ""revise"", ""task_type"": ""transform"", ""prompt_template"": ""Change breath points (periods vs run-ons) to shift stance without new content."", ""expected_features"": ""Tone/urgency shift audible; logic intact."", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""Accurate + justified"", ""Meets"": ""Mostly correct"", ""Developing"": ""Vague/incorrect""}, ""variation_axes"": ""decision_level|market_pressure|apology_index|example_modes"", ""difficulty"": 2, ""source_file"": ""Voice Part 2.md"", ""source_md5"": ""c3d6ba8ebeefb2c551afe08cb508109c"", ""last_modified_iso"": ""2025-09-30T21:11:05.628623Z""}"
