table,data
label,"{""concept_id"": ""bookends"", ""signal_id"": ""sig_ender_type_poetic_fade"", ""signal_type"": ""textual_cue"", ""axis_value"": ""ender_type:poetic_fade"", ""description"": ""ender_type ⇒ poetic_fade"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Scene Starters and Enders part 1.5.md"", ""source_md5"": ""199533ee20d9c5c7a81ed793b9c286d7"", ""last_modified_iso"": ""2025-09-30T20:40:10.581822Z""}"
label,"{""concept_id"": ""bookends"", ""signal_id"": ""sig_ender_type_joke"", ""signal_type"": ""textual_cue"", ""axis_value"": ""ender_type:joke"", ""description"": ""ender_type ⇒ joke"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Scene Starters and Enders part 1.5.md"", ""source_md5"": ""199533ee20d9c5c7a81ed793b9c286d7"", ""last_modified_iso"": ""2025-09-30T20:40:10.581822Z""}"
label,"{""concept_id"": ""bookends"", ""signal_id"": ""sig_ender_type_quiet_collapse"", ""signal_type"": ""textual_cue"", ""axis_value"": ""ender_type:quiet_collapse"", ""description"": ""ender_type ⇒ quiet_collapse"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Scene Starters and Enders part 1.5.md"", ""source_md5"": ""199533ee20d9c5c7a81ed793b9c286d7"", ""last_modified_iso"": ""2025-09-30T20:40:10.581822Z""}"
label,"{""concept_id"": ""bookends"", ""signal_id"": ""sig_ender_type_door_slam"", ""signal_type"": ""textual_cue"", ""axis_value"": ""ender_type:door_slam"", ""description"": ""ender_type ⇒ door_slam"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Scene Starters and Enders part 1.5.md"", ""source_md5"": ""199533ee20d9c5c7a81ed793b9c286d7"", ""last_modified_iso"": ""2025-09-30T20:40:10.581822Z""}"
label,"{""concept_id"": ""bookends"", ""signal_id"": ""sig_ender_type_reversal"", ""signal_type"": ""textual_cue"", ""axis_value"": ""ender_type:reversal"", ""description"": ""ender_type ⇒ reversal"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Scene Starters and Enders part 1.5.md"", ""source_md5"": ""199533ee20d9c5c7a81ed793b9c286d7"", ""last_modified_iso"": ""2025-09-30T20:40:10.581822Z""}"
label,"{""concept_id"": ""bookends"", ""signal_id"": ""sig_ender_type_visual_echo"", ""signal_type"": ""textual_cue"", ""axis_value"": ""ender_type:visual_echo"", ""description"": ""ender_type ⇒ visual_echo"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Scene Starters and Enders part 1.5.md"", ""source_md5"": ""199533ee20d9c5c7a81ed793b9c286d7"", ""last_modified_iso"": ""2025-09-30T20:40:10.581822Z""}"
label,"{""concept_id"": ""bookends"", ""signal_id"": ""sig_ender_type_resolving"", ""signal_type"": ""textual_cue"", ""axis_value"": ""ender_type:resolving"", ""description"": ""ender_type ⇒ resolving"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Scene Starters and Enders part 1.5.md"", ""source_md5"": ""199533ee20d9c5c7a81ed793b9c286d7"", ""last_modified_iso"": ""2025-09-30T20:40:10.581822Z""}"
label,"{""concept_id"": ""bookends"", ""signal_id"": ""sig_ender_type_cliffhanger"", ""signal_type"": ""textual_cue"", ""axis_value"": ""ender_type:cliffhanger"", ""description"": ""ender_type ⇒ cliffhanger"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Scene Starters and Enders part 1.5.md"", ""source_md5"": ""199533ee20d9c5c7a81ed793b9c286d7"", ""last_modified_iso"": ""2025-09-30T20:40:10.581822Z""}"
label,"{""concept_id"": ""bookends"", ""signal_id"": ""sig_ender_type_reflective"", ""signal_type"": ""textual_cue"", ""axis_value"": ""ender_type:reflective"", ""description"": ""ender_type ⇒ reflective"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Scene Starters and Enders part 1.5.md"", ""source_md5"": ""199533ee20d9c5c7a81ed793b9c286d7"", ""last_modified_iso"": ""2025-09-30T20:40:10.581822Z""}"
label,"{""concept_id"": ""bookends"", ""signal_id"": ""sig_ender_type_transitional"", ""signal_type"": ""textual_cue"", ""axis_value"": ""ender_type:transitional"", ""description"": ""ender_type ⇒ transitional"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Scene Starters and Enders part 1.5.md"", ""source_md5"": ""199533ee20d9c5c7a81ed793b9c286d7"", ""last_modified_iso"": ""2025-09-30T20:40:10.581822Z""}"
label,"{""concept_id"": ""bookends"", ""signal_id"": ""sig_intensity_low"", ""signal_type"": ""structural_pattern"", ""axis_value"": ""intensity:low"", ""description"": ""intensity ⇒ low"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Scene Starters and Enders part 1.5.md"", ""source_md5"": ""199533ee20d9c5c7a81ed793b9c286d7"", ""last_modified_iso"": ""2025-09-30T20:40:10.581822Z""}"
label,"{""concept_id"": ""bookends"", ""signal_id"": ""sig_intensity_medium"", ""signal_type"": ""structural_pattern"", ""axis_value"": ""intensity:medium"", ""description"": ""intensity ⇒ medium"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Scene Starters and Enders part 1.5.md"", ""source_md5"": ""199533ee20d9c5c7a81ed793b9c286d7"", ""last_modified_iso"": ""2025-09-30T20:40:10.581822Z""}"
label,"{""concept_id"": ""bookends"", ""signal_id"": ""sig_intensity_high"", ""signal_type"": ""structural_pattern"", ""axis_value"": ""intensity:high"", ""description"": ""intensity ⇒ high"", ""detection_hint"": """", ""false_positive_risks"": """", ""minimal_example"": """", ""counterexample"": """", ""source_file"": ""Scene Starters and Enders part 1.5.md"", ""source_md5"": ""199533ee20d9c5c7a81ed793b9c286d7"", ""last_modified_iso"": ""2025-09-30T20:40:10.581822Z""}"
label,"{""blueprint_id"": ""bp_bookend_match"", ""concept_id"": ""bookends"", ""cognitive_goal"": ""design"", ""task_type"": ""order"", ""prompt_template"": ""Choose a starter and a complementary ender for the same scene and explain the pacing logic."", ""expected_features"": ""Bookends align with purpose and tone."", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""Accurate + justified"", ""Meets"": ""Mostly correct"", ""Developing"": ""Vague/incorrect""}, ""variation_axes"": ""starter_type|ender_type|intensity"", ""difficulty"": 2, ""source_file"": ""Scene Starters and Enders part 1.5.md"", ""source_md5"": ""199533ee20d9c5c7a81ed793b9c286d7"", ""last_modified_iso"": ""2025-09-30T20:40:10.581822Z""}"
