table,data
label,"{""concept_id"": ""clause"", ""error_id"": ""run_on"", ""description"": ""Two ICs jammed together with no proper link/punctuation."", ""fixit"": ""Separate with period/semicolon or add a coordinating conjunction."", ""example_fix"": ""‘She arrived she sat.’ → ‘She arrived; she sat.’"", ""source_file"": ""Clause.md"", ""source_md5"": ""7fa0135df716d5df9bbb5df7f3250396"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""concept_id"": ""clause"", ""error_id"": ""comma_splice"", ""description"": ""Two ICs linked with comma but no coordinating conjunction."", ""fixit"": ""Add conjunction, replace with semicolon, or split into two sentences."", ""example_fix"": ""‘She arrived, she sat.’ → ‘She arrived, and she sat.’"", ""source_file"": ""Clause.md"", ""source_md5"": ""7fa0135df716d5df9bbb5df7f3250396"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""concept_id"": ""clause"", ""error_id"": ""mis_subordination"", ""description"": ""Using subordinator where coordination is needed (or vice versa)."", ""fixit"": ""Choose link that matches meaning (because/although/if vs and/but/or)."", ""example_fix"": ""‘Because she arrived, and she sat.’ → pick one relation."", ""source_file"": ""Clause.md"", ""source_md5"": ""7fa0135df716d5df9bbb5df7f3250396"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""blueprint_id"": ""bp_clause_identify"", ""concept_id"": ""clause"", ""cognitive_goal"": ""identify"", ""task_type"": ""classify"", ""prompt_template"": ""Underline or tag each clause; mark IC vs DC."", ""expected_features"": ""Correctly tags IC/DC; cites subordinator or completeness."", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""All clauses tagged with justification"", ""Meets"": ""Mostly correct"", ""Developing"": ""Frequent misses""}, ""distractor_strategy"": ""Include lines with verbals to bait false ICs."", ""hint_steps"": ""1) Find finite verb 2) Find subject 3) Decide IC/DC 4) Check links"", ""variation_axes"": ""kind|linkage"", ""difficulty"": 1, ""source_file"": ""Clause.md"", ""source_md5"": ""7fa0135df716d5df9bbb5df7f3250396"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""blueprint_id"": ""bp_clause_fix_fragments"", ""concept_id"": ""clause"", ""cognitive_goal"": ""diagnose"", ""task_type"": ""spot_fix"", ""prompt_template"": ""Repair fragments by adding a finite verb/subject or attaching to a nearby IC."", ""expected_features"": ""Fixes preserve meaning and rhythm; punctuation/legal links correct."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""All fragments fixed elegantly"", ""Meets"": ""Most fixed"", ""Developing"": ""New errors introduced""}, ""distractor_strategy"": ""DC masquerading as sentence."", ""hint_steps"": ""1) Identify missing piece 2) Attach or complete 3) Recheck rhythm"", ""variation_axes"": ""fragment|run_on|comma_splice"", ""difficulty"": 2, ""source_file"": ""Clause.md"", ""source_md5"": ""7fa0135df716d5df9bbb5df7f3250396"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""blueprint_id"": ""bp_clause_rhythm_variation"", ""concept_id"": ""clause"", ""cognitive_goal"": ""revise"", ""task_type"": ""transform"", ""prompt_template"": ""Rewrite a paragraph varying clause density and order for impact."", ""expected_features"": ""Intentional pacing shifts; suspense vs punch demonstrated."", ""scoring_method"": ""count_features|rubric"", ""rubric_levels"": {""Exceeds"": ""Clear, effective pacing palette"", ""Meets"": ""Some variation"", ""Developing"": ""Monotone""}, ""distractor_strategy"": ""Over-long chains with no payoff."", ""hint_steps"": ""1) Add a hammer IC 2) Front-load one DC 3) Build one cascade"", ""variation_axes"": ""density|order"", ""difficulty"": 2, ""source_file"": ""Clause.md"", ""source_md5"": ""7fa0135df716d5df9bbb5df7f3250396"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""example_id"": ""ex_clause_1"", ""concept_id"": ""clause"", ""label"": ""strong"", ""axis_value"": ""IC"", ""text"": ""‘The glass shattered.’"", ""source_file"": ""Clause.md"", ""source_md5"": ""7fa0135df716d5df9bbb5df7f3250396"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""example_id"": ""ex_clause_2"", ""concept_id"": ""clause"", ""label"": ""strong"", ""axis_value"": ""DC+IC"", ""text"": ""‘Because the lights flickered, we ran.’"", ""source_file"": ""Clause.md"", ""source_md5"": ""7fa0135df716d5df9bbb5df7f3250396"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""example_id"": ""ex_clause_3"", ""concept_id"": ""clause"", ""label"": ""strong"", ""axis_value"": ""IC;IC"", ""text"": ""‘He waited; she never came.’"", ""source_file"": ""Clause.md"", ""source_md5"": ""7fa0135df716d5df9bbb5df7f3250396"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""example_id"": ""ex_clause_weak_1"", ""concept_id"": ""clause"", ""label"": ""weak"", ""axis_value"": ""fragment"", ""text"": ""‘Because the storm.’"", ""source_file"": ""Clause.md"", ""source_md5"": ""7fa0135df716d5df9bbb5df7f3250396"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
label,"{""example_id"": ""ex_clause_weak_2"", ""concept_id"": ""clause"", ""label"": ""weak"", ""axis_value"": ""comma_splice"", ""text"": ""‘She arrived, she sat.’"", ""source_file"": ""Clause.md"", ""source_md5"": ""7fa0135df716d5df9bbb5df7f3250396"", ""last_modified_iso"": ""2025-09-30T19:00:48.384985Z""}"
