table,data
label,"{""concept_id"": ""role_dynamics"", ""misconception_id"": ""resetting_conflicts"", ""description"": ""Conflicts erupt then vanish with no carry-over."", ""tells"": ""Status quo resets."", ""likely_causes"": ""Avoiding consequence."", ""corrective_feedback"": ""Carry tension across acts."", ""micro_drill"": ""List 3 conflicts; show 1 unresolved later."", ""source_file"": ""Character Role Dynamics 2.md"", ""source_md5"": ""5889ddc03024a73768975a09f81153b9"", ""last_modified_iso"": ""2025-09-30T18:39:09.869082Z""}"
label,"{""concept_id"": ""role_dynamics"", ""misconception_id"": ""no_growth"", ""description"": ""Roles never evolve, robbing story of arc."", ""tells"": ""Hero/villain locked forever same."", ""likely_causes"": ""Fear of change."", ""corrective_feedback"": ""Plan an evolution ladder."", ""micro_drill"": ""Draft 1 role shifting in midpoint."", ""source_file"": ""Character Role Dynamics 2.md"", ""source_md5"": ""5889ddc03024a73768975a09f81153b9"", ""last_modified_iso"": ""2025-09-30T18:39:09.869082Z""}"
label,"{""blueprint_id"": ""bp_role_dynamics_identify_pillar_intensity"", ""concept_id"": ""role_dynamics"", ""cognitive_goal"": ""identify"", ""task_type"": ""classify"", ""prompt_template"": ""Label passage by pillar (relationship/conflict/evolution/impact) and intensity (low/med/high)."", ""expected_features"": ""Correct pillar+intensity with evidence."", ""scoring_method"": ""pattern|rubric"", ""rubric_levels"": {""Exceeds"": ""Accurate pillar+intensity with sharp evidence"", ""Meets"": ""Mostly accurate"", ""Developing"": ""Labels off or vague evidence""}, ""distractor_strategy"": ""Trap: spectacle with reset."", ""hint_steps"": ""1) What dynamic? 2) How loud?"", ""variation_axes"": ""pillar|intensity"", ""difficulty"": 2, ""source_file"": ""Character Role Dynamics 2.md"", ""source_md5"": ""5889ddc03024a73768975a09f81153b9"", ""last_modified_iso"": ""2025-09-30T18:39:09.869082Z""}"
label,"{""blueprint_id"": ""bp_role_dynamics_trace_evolution"", ""concept_id"": ""role_dynamics"", ""cognitive_goal"": ""analyze"", ""task_type"": ""order"", ""prompt_template"": ""Trace a role shift across 3 beats; mark triggers and costs."", ""expected_features"": ""Causal, consistent, thematic."", ""scoring_method"": ""pattern"", ""rubric_levels"": {""Exceeds"": ""Reads inevitable with cost"", ""Meets"": ""Clear but partial"", ""Developing"": ""Loose, resets""}, ""distractor_strategy"": ""Flip-flops with no cause."", ""hint_steps"": ""1) Map old role 2) Event trigger 3) New role"", ""variation_axes"": ""role|cost|theme"", ""difficulty"": 3, ""source_file"": ""Character Role Dynamics 2.md"", ""source_md5"": ""5889ddc03024a73768975a09f81153b9"", ""last_modified_iso"": ""2025-09-30T18:39:09.869082Z""}"
label,"{""blueprint_id"": ""bp_role_dynamics_conflict_matrix"", ""concept_id"": ""role_dynamics"", ""cognitive_goal"": ""analyze"", ""task_type"": ""map"", ""prompt_template"": ""Build a conflict matrix of 2–3 role pairs with their core clashes."", ""expected_features"": ""Conflicts specific and consequential."", ""scoring_method"": ""matrix"", ""rubric_levels"": {""Exceeds"": ""Conflicts sharp and plot-driving"", ""Meets"": ""Some relevance"", ""Developing"": ""Flat/no stakes""}, ""distractor_strategy"": ""Noise fights."", ""hint_steps"": ""1) Pick roles 2) Name value clash 3) Note consequence"", ""variation_axes"": ""role|value"", ""difficulty"": 2, ""source_file"": ""Character Role Dynamics 2.md"", ""source_md5"": ""5889ddc03024a73768975a09f81153b9"", ""last_modified_iso"": ""2025-09-30T18:39:09.869082Z""}"
label,"{""blueprint_id"": ""bp_role_dynamics_fix_filler"", ""concept_id"": ""role_dynamics"", ""cognitive_goal"": ""diagnose"", ""task_type"": ""spot_fix"", ""prompt_template"": ""Choose a filler role and tie it to plot/theme with one new dynamic."", ""expected_features"": ""New beat integrates role."", ""scoring_method"": ""rubric"", ""rubric_levels"": {""Exceeds"": ""Role integrated"", ""Meets"": ""Partial"", ""Developing"": ""Still filler""}, ""distractor_strategy"": ""Token presence trap."", ""hint_steps"": ""1) Find beat 2) Add consequence link"", ""variation_axes"": ""role|theme"", ""difficulty"": 2, ""source_file"": ""Character Role Dynamics 2.md"", ""source_md5"": ""5889ddc03024a73768975a09f81153b9"", ""last_modified_iso"": ""2025-09-30T18:39:09.869082Z""}"
label,"{""example_id"": ""ex_role_dynamics_1"", ""concept_id"": ""role_dynamics"", ""axis_value"": ""relationships|medium"", ""label"": ""strong"", ""text"": ""Sam’s loyalty strengthens Frodo’s resolve; ripple shifts group."", ""context_tags"": ""fellowship|bond"", ""source_file"": ""Character Role Dynamics 2.md"", ""source_md5"": ""5889ddc03024a73768975a09f81153b9"", ""last_modified_iso"": ""2025-09-30T18:39:09.869082Z""}"
label,"{""example_id"": ""ex_role_dynamics_2"", ""concept_id"": ""role_dynamics"", ""axis_value"": ""conflicts|high"", ""label"": ""strong"", ""text"": ""Batman/Joker ideological clash sparks plot and theme."", ""context_tags"": ""ideology|stakes"", ""source_file"": ""Character Role Dynamics 2.md"", ""source_md5"": ""5889ddc03024a73768975a09f81153b9"", ""last_modified_iso"": ""2025-09-30T18:39:09.869082Z""}"
label,"{""example_id"": ""ex_role_dynamics_3"", ""concept_id"": ""role_dynamics"", ""axis_value"": ""evolution|medium"", ""label"": ""strong"", ""text"": ""Han Solo shifts rogue→hero under group influence."", ""context_tags"": ""growth|arc"", ""source_file"": ""Character Role Dynamics 2.md"", ""source_md5"": ""5889ddc03024a73768975a09f81153b9"", ""last_modified_iso"": ""2025-09-30T18:39:09.869082Z""}"
label,"{""example_id"": ""ex_role_dynamics_4"", ""concept_id"": ""role_dynamics"", ""axis_value"": ""impact|high"", ""label"": ""strong"", ""text"": ""Neo/Smith clash embodies freedom vs control; drives climax."", ""context_tags"": ""theme|climax"", ""source_file"": ""Character Role Dynamics 2.md"", ""source_md5"": ""5889ddc03024a73768975a09f81153b9"", ""last_modified_iso"": ""2025-09-30T18:39:09.869082Z""}"
label,"{""example_id"": ""ex_role_dynamics_weak_1"", ""concept_id"": ""role_dynamics"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""Mentor advice ignored, never shapes hero."", ""context_tags"": ""flat_role"", ""source_file"": ""Character Role Dynamics 2.md"", ""source_md5"": ""5889ddc03024a73768975a09f81153b9"", ""last_modified_iso"": ""2025-09-30T18:39:09.869082Z""}"
label,"{""example_id"": ""ex_role_dynamics_weak_2"", ""concept_id"": ""role_dynamics"", ""axis_value"": """", ""label"": ""weak"", ""text"": ""Villain explodes city; next scene nobody cares."", ""context_tags"": ""resetting_conflict"", ""source_file"": ""Character Role Dynamics 2.md"", ""source_md5"": ""5889ddc03024a73768975a09f81153b9"", ""last_modified_iso"": ""2025-09-30T18:39:09.869082Z""}"
